site_id,Day,Month,Year,survey_date,surveyor1,pit_tag_id,pit_tag_status,frog_sex,frog_state,frog_location,total_weight,bag_weight,frog_weight,frog_svl,swab_id,swab_id_full,swabber_name,frog_comments,ZE,lifestage,gosner_stage
14221,23,7,2013,7/23/13,Atkinson,1.21019E+11,Y,F,healthy,fringing_habitat,21.5,2,19.5,55.1,1201,DESO1201,Atkinson,NA,0,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,22,2,20,55.1,1626,DESO1626,Ellison,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,F,healthy,fringing_habitat,22,2,20,55.4,1213,DESO1213,Atkinson,NA,92,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,22.5,2,20.5,55.5,1302,DESO1302,Knapp,NA,0,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,Y,M,healthy,inlet,24,2,22,55.5,1277,DESO1277,Knapp,NA,0,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.21019E+11,NA,M,healthy,inlet,18,2,16,55.5,1278,DESO1278,Knapp,NA,0,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,21.5,2,19.5,55.6,1638,DESO1638,Knapp,NA,0,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,Y,M,healthy,inlet,19,2,17,55.7,1271,DESO1271,Knapp,NA,5.104,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,M,healthy,inlet,23,2,21,55.7,1728,DESO1728,Knapp,NA,276.8,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,outlet,18.5,2,16.5,55.7,1119,DESO1119,Vredenburg,NA,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,18.5,2,16.5,55.8,1030,DESO1030,Knapp,NA,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,18.5,2,16.5,55.8,1052,DESO1052,Knapp,NA,1.456,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,NA,M,healthy,outlet,19,2,17,55.8,1256,DESO1256,Knapp,NA,1095.2,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,Y,F,healthy,inlet,21.5,2,19.5,55.8,1412,DESO1412,Knapp,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,21.5,2,19.5,55.9,1577,DESO1577,Ellison,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,F,healthy,inlet,23,2,21,55.9,1722,DESO1722,Knapp,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,NA,M,healthy,in_lake,20.5,2,18.5,55.9,1695,DESO1695,Knapp,NA,44.24,Adult,NA
14999,23,8,2012,8/23/12,Knapp,NA,NA,F,healthy,in_lake,20.5,2.5,18,55.9,15325,NA,Knapp,J liv plate taken,11.92,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,18,2,16,56,1903,DESO1903,Ellison,NA,0.156,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.21019E+11,NA,M,Healthy,inlet,27,2,25,56,1827,DESO1827,Kauffman,NA,0.172,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,outlet,18,2,16,56,1894,DESO1894,Vredenburg,NA,82.4,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.21019E+11,NA,M,Healthy,inlet,20,2,18,56,1762,DESO1762,Knapp,NA,36.96,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,19,2,17,56,1766,DESO1766,Knapp,NA,6.112,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.18001E+11,NA,M,Healthy,outlet,19,2,17,56,1947,DESO1947,Ellison,Frog has a PIT tag but it is not listed in the tag table.,277.6,Adult,NA
52643,19,6,2014,6/19/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,22,2,20,56,1959,DESO1959,Kauffman,Translocated to Lake Lucille on 6/20/14.,15.28,Adult,NA
14312,19,6,2014,6/19/14,Kauffman,1.18001E+11,Y,M,Healthy,fringing_habitat,20,2,18,56,1965,DESO1965,Ellison,NA,14.8,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.21019E+11,Y,M,Healthy,inlet,NA,2,-2,56,1972,DESO1972,Ellison,NA,3.912,Adult,NA
14235,1,7,2014,7/1/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,26,2,24,56,2000,DESO2000,Knapp,At outlet mouth.,300.8,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,19,2,17,56,1915,DESO1915,Kauffman,NA,42.88,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,21,2,19,56,1920,DESO1920,Kauffman,NA,0,Adult,NA
14221,19,6,2014,6/19/14,Knapp,9.82E+14,Y,F,Healthy,in_lake,19,2,17,56,1791,DESO1791,Vredenburg,NA,1.2,Adult,NA
14218,2,7,2014,7/2/14,Knapp,1.21019E+11,NA,F,Healthy,in_lake,21,2,19,56,2067,DESO2067,Knapp,NA,486.4,Adult,NA
14309,17,7,2014,7/17/14,Knapp,9.82E+14,Y,F,Healthy,inlet,29,2,27,56,2013,DESO2013,Atkinson,NA,44,Adult,NA
14277,17,7,2014,7/17/14,Knapp,9.82E+14,Y,F,Healthy,outlet,24,2,22,56,2019,DESO2019,Knapp,NA,0,Adult,NA
52643,17,7,2014,7/17/14,Atkinson,1.18001E+11,NA,F,Healthy,in_lake,23,2,21,56,2022,DESO2022,Atkinson,NA,1.616,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,26,2,24,56,2283,DESO2283,Knapp,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,23,2,21,56,2287,DESO2287,Knapp,NA,0,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,23,2,21,56,2414,DESO2414,Knapp,NA,0,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.00043E+14,Y,F,Healthy,fringing_habitat,22,2,20,56,2416,DESO2416,Knapp,Pool south of inlet mouth,0,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,22,2,20,56,2390,DESO2390,Kauffman,NA,0,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.82E+14,Y,F,Healthy,inlet,26,2,24,56,2702,DESO2702,Atkinson,NA,220.8,Adult,NA
14309,11,9,2014,9/11/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,22,2,20,56,2501,DESO2501,Knapp,NA,3.344,Adult,NA
14235,4,8,2014,8/4/14,Atkinson,9.00043E+14,NA,F,Healthy,fringing_habitat,22,2,20,56,2147,DESO2147,Atkinson,NA,0,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,27,2,25,56,2676,DESO2676,Kauffman,NA,21.92,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.00043E+14,Y,F,Healthy,fringing_habitat,24,2,22,56,2399,DESO2399,Ellison,NA,3.184,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.00043E+14,Y,F,Healthy,in_lake,20,2,18,56,2468,DESO2468,Knapp,NA,8.48,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,20,2,18,56,2480,DESO2480,Ellison,NA,11.44,Adult,NA
14221,19,6,2014,6/19/14,Knapp,1.21019E+11,NA,F,Healthy,in_lake,20,2,18,56,1798,DESO1798,Vredenburg,Translocated to Lake Lucille on 6/20/14.,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,19,2,17,56,1146,DESO1146,Ellison,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,22,2,20,56,1139,DESO1139,Kauffman,NA,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,17.5,2,15.5,56,1048,DESO1048,Knapp,NA,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,17.5,2,15.5,56,1047,DESO1047,Knapp,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,21,2,19,56,1395,DESO1395,Ellison,NA,0,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,NA,M,healthy,inlet,22,2,20,56,1528,DESO1528,Kauffman,NA,16.48,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,outlet,18,2,16,56,1116,DESO1116,Vredenburg,NA,2.032,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.21019E+11,Y,M,healthy,outlet,22,2,20,56,1095,DESO1095,Vredenburg,NA,0.6856,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,Y,M,healthy,inlet,24,2,22,56,1483,DESO1483,Kauffman,NA,0.824,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,Y,M,healthy,inlet,22.5,2,20.5,56,1527,DESO1527,Kauffman,Already has a possible PIT tag scar.,2.96,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,24,2,22,56,1536,DESO1536,Kauffman,NA,0,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.21019E+11,Y,F,healthy,fringing_habitat,20,2,18,56.1,1427,DESO1427,Knapp,In scummy llittle pool on E side of lake.,0,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,M,healthy,inlet,20.5,2,18.5,56.1,1731,DESO1731,Knapp,NA,84.8,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.21019E+11,NA,F,healthy,fringing_habitat,21,2,19,56.1,1548,DESO1548,Ellison,NA,1.32,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,20,2,18,56.2,1061,DESO1061,Kauffman,NA,23.04,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,M,healthy,inlet,23,2,21,56.2,1677,DESO1677,Knapp,NA,25.52,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,21.5,2,19.5,56.3,1609,DESO1609,Knapp,NA,66.4,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,Y,M,healthy,inlet,22,2,20,56.4,1273,DESO1273,Knapp,NA,29.44,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,21.5,2,19.5,56.4,1634,DESO1634,Ellison,NA,0.936,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,18.5,2,16.5,56.5,1018,DESO1018,Vredenburg,NA,89.6,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,26,2,24,56.6,1640,DESO1640,Knapp,NA,0,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,outlet,17,2,15,56.7,1120,DESO1120,Vredenburg,NA,3.672,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,19,2,17,56.8,1592,DESO1592,Knapp,NA,1524,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,22.5,2,20.5,56.9,1133,DESO1133,Kauffman,NA,2.792,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.21019E+11,NA,M,healthy,inlet,22,2,20,56.9,1727,DESO1727,Knapp,NA,139.2,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.21019E+11,NA,F,healthy,fringing_habitat,22,2,20,56.9,1642,DESO1642,Knapp,NA,60.32,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,M,healthy,inlet,21.5,2,19.5,56.9,1678,DESO1678,Knapp,NA,232.8,Adult,NA
14221,17,6,2014,6/17/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,19,2,17,57,1886,DESO1886,Vredenburg,NA,161.6,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,NA,M,Healthy,outlet,19,2,17,57,1895,DESO1895,Knapp,NA,27.2,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.21019E+11,NA,M,Healthy,inlet,21,2,19,57,1759,DESO1759,Vredenburg,NA,0,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,inlet,19,2,17,57,1770,DESO1770,Knapp,NA,84.8,Adult,NA
14221,19,6,2014,6/19/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,22,2,20,57,1788,DESO1788,Knapp,Translocated to Lake Lucille on 6/20/14.,0.02352,Adult,NA
14226,16,7,2014,7/16/14,Knapp,1.18001E+11,NA,F,Healthy,inlet,23,2,21,57,2112,DESO2112,Knapp,Very lively.,10.56,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,25,2,23,57,2284,DESO2284,Knapp,NA,0.04272,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,22,2,20,57,2409,DESO2409,Knapp,NA,42.48,Adult,NA
52646,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,F,Healthy,inlet,21,2,19,57,2367,DESO2367,Kauffman,NA,11.6,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,M,Healthy,inlet,23,2,21,57,2439,DESO2439,Atkinson,NA,0,Adult,NA
14235,8,9,2014,9/8/14,Knapp,9.00043E+14,NA,F,Healthy,in_lake,24,2,22,57,2337,DESO2337,Knapp,NA,0,Adult,NA
14309,9,9,2014,9/9/14,Knapp,9.00043E+14,Y,M,Healthy,outlet,22,2,20,57,2459,DESO2459,Knapp,NA,14.56,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,Y,M,Healthy,inlet,24,2,22,57,2502,DESO2502,Knapp,NA,0,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,Y,M,Healthy,in_lake,24,2,22,57,2511,DESO2511,Knapp,Microbiome,273.6,Adult,NA
14235,4,8,2014,8/4/14,Atkinson,9.00043E+14,NA,M,Healthy,in_lake,29,2,27,57,2146,DESO2146,Atkinson,NA,2.864,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,9.82E+14,Y,M,Healthy,in_lake,23,2,21,57,2642,DESO2642,Ellison,NA,27.52,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,26,2,24,57,2310,DESO2310,Kauffman,NA,0,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,9.82E+14,Y,F,Healthy,fringing_habitat,24,2,22,57,2644,DESO2644,Ellison,NA,2.32,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.53E+11,NA,F,Healthy,fringing_habitat,22,2,20,57,2406,DESO2406,Knapp,NA,0,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,28,2,26,57,2407,DESO2407,Knapp,NA,0,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.21019E+11,NA,F,Healthy,in_lake,24,2,22,57,2478,DESO2478,Ellison,NA,0,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,26,2,24,57,2716,DESO2716,Kauffman,NA,0,Adult,NA
14221,19,6,2014,6/19/14,Knapp,1.18001E+11,Y,F,Healthy,in_lake,21,2,19,57,1799,DESO1799,Knapp,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,18,2,16,57,1153,DESO1153,Ellison,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,20.5,2,18.5,57,1144,DESO1144,Ellison,NA,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,17.5,2,15.5,57,1034,DESO1034,Knapp,NA,1.632,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,F,healthy,inlet,23.5,2,21.5,57,1737,DESO1737,Knapp,NA,18.96,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.18001E+11,Y,M,healthy,inlet,20,2,18,57,1110,DESO1110,Vredenburg,NA,2.088,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.18001E+11,Y,M,healthy,outlet,21,2,19,57,1079,DESO1079,Vredenburg,NA,241.6,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.21019E+11,Y,F,healthy,fringing_habitat,26,2,24,57.2,1204,DESO1204,Atkinson,NA,0,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,24.5,2,22.5,57.4,1612,DESO1612,Knapp,NA,7.6,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,Y,M,healthy,inlet,21.5,2,19.5,57.6,1272,DESO1272,Knapp,NA,2.392,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,NA,M,healthy,inlet,23,2,21,57.6,1714,DESO1714,Knapp,NA,47.68,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,20.5,2,18.5,57.7,1639,DESO1639,Knapp,NA,15.92,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,inlet,23.5,2,21.5,57.7,1166,DESO1166,Vredenburg,NA,0,Adult,NA
54963,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,22,2,20,57.9,1690,DESO1690,Knapp,NA,49.2,Adult,NA
14221,17,6,2014,6/17/14,Knapp,1.18001E+11,Y,F,Healthy,in_lake,23,2,21,58,1884,DESO1884,Vredenburg,NA,17.52,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,25,2,23,58,1906,DESO1906,Ellison,NA,101.6,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,24,2,22,58,1910,DESO1910,Kauffman,NA,0,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,inlet,22,2,20,58,1778,DESO1778,Knapp,NA,417.6,Adult,NA
52644,19,6,2014,6/19/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,22,2,20,58,1961,DESO1961,Kauffman,NA,0,Adult,NA
14235,1,7,2014,7/1/14,Knapp,1.18001E+11,NA,F,Healthy,inlet,21,2,19,58,1997,DESO1997,Knapp,In SW inlet.,45.12,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,21,2,19,58,1917,DESO1917,Kauffman,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,23,2,21,58,2290,DESO2290,Ellison,NA,1.304,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.82E+14,NA,F,Healthy,inlet,30,2,28,58,2426,DESO2426,Atkinson,NA,1.504,Adult,NA
54963,9,9,2014,9/9/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,24,2,22,58,2338,DESO2338,Knapp,NA,26.32,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,29,2,27,58,2705,DESO2705,Kauffman,NA,0,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,25,2,23,58,2661,DESO2661,Ellison,NA,20.48,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,28,2,26,58,2674,DESO2674,Kauffman,NA,140.8,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.00043E+14,Y,F,Healthy,fringing_habitat,23,2,21,58,2447,DESO2447,Knapp,NA,1.968,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,29,2,27,58,2404,DESO2404,Knapp,NA,1.16,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,30,2,28,58,2483,DESO2483,Knapp,NA,49.44,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,F,Healthy,in_lake,27,2,25,58,2616,DESO2616,Kauffman,NA,0.26,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.21019E+11,NA,F,Healthy,fringing_habitat,24,2,22,58,1750,DESO1750,Kauffman,NA,51.6,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,Y,F,healthy,inlet,30,2,28,58,1530,DESO1530,Kauffman,NA,11.76,Adult,NA
14309,23,8,2013,8/23/13,Kauffman,1.18001E+11,Y,F,healthy,inlet,23,2,21,58,1524,DESO1524,Kauffman,NA,0,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,Y,F,healthy,inlet,27,2,25,58,1478,DESO1478,Kauffman,NA,45.44,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,25,2,23,58,1583,DESO1583,Knapp,Tag apparently not inserted.,78.32,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,23.5,2,21.5,58,1591,DESO1591,Knapp,NA,485.6,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,NA,M,healthy,inlet,23,2,21,58.1,1708,DESO1708,Knapp,NA,84,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,23.5,2,21.5,58.2,1660,DESO1660,Ellison,NA,0,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,30,2,28,58.2,1663,DESO1663,Knapp,NA,887.2,Adult,NA
14309,19,6,2013,6/19/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,20,2,18,58.2,1076,DESO1076,Kauffman,NA,0,Adult,NA
14306,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,F,healthy,in_lake,22.5,2,20.5,58.3,1699,DESO1699,Knapp,NA,43.2,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,F,healthy,fringing_habitat,20.5,2,18.5,58.3,1111,DESO1111,Vredenburg,NA,2.672,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,F,healthy,fringing_habitat,19.5,2,17.5,58.4,1112,DESO1112,Vredenburg,NA,20.96,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.21019E+11,Y,F,healthy,fringing_habitat,23,2,21,58.4,1564,DESO1564,Knapp,NA,0.764,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,24,2,22,58.5,1653,DESO1653,Knapp,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,NA,M,healthy,inlet,20.5,2,18.5,58.5,1724,DESO1724,Knapp,NA,0,Adult,NA
14309,22,8,2012,8/22/12,Knapp,NA,NA,F,healthy,fringing_habitat,24,2.5,21.5,58.5,15317,NA,Knapp,NA,13.6,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,23,2,21,58.7,1694,DESO1694,Knapp,NA,25.12,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,28,2,26,58.8,1641,DESO1641,Knapp,NA,0,Adult,NA
14999,23,8,2012,8/23/12,Knapp,NA,NA,F,healthy,in_lake,25.5,2.5,23,58.8,15322,NA,Knapp,J liv plate taken,6.336,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,23,2,21,59,1904,DESO1904,Ellison,NA,2.288,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,outlet,22,2,20,59,1901,DESO1901,Vredenburg,NA,174.4,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,26,2,24,59,1918,DESO1918,Kauffman,NA,2.824,Adult,NA
14309,17,7,2014,7/17/14,Knapp,1.21019E+11,NA,F,Healthy,fringing_habitat,27,2,25,59,2119,DESO2119,Knapp,NA,2.92,Adult,NA
14277,17,7,2014,7/17/14,Knapp,9.82E+14,Y,M,Healthy,outlet,25,2,23,59,2018,DESO2018,Knapp,NA,0.02552,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,9.00043E+14,Y,M,Healthy,inlet,27,2,25,59,2237,DESO2237,Kauffman,NA,154.8,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,28,2,26,59,2155,DESO2155,Knapp,In unmapped pond 20m E of Pyramid Lake.,0,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,9.82E+14,Y,F,Healthy,fringing_habitat,25,2,23,59,2437,DESO2437,Kauffman,Found it tannic pond on granite bench north of lake.,71.52,Adult,NA
14309,9,9,2014,9/9/14,Knapp,1.18001E+11,NA,F,Healthy,inlet,32,2,30,59,2344,DESO2344,Atkinson,NA,0,Adult,NA
14309,9,9,2014,9/9/14,Knapp,1.18001E+11,NA,F,Healthy,outlet,26,2,24,59,2461,DESO2461,Knapp,NA,74.88,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.82E+14,NA,F,Healthy,fringing_habitat,25,2,23,59,2683,DESO2683,Kauffman,NA,1620.8,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,Y,M,Healthy,in_lake,23,2,21,59,2509,DESO2509,Knapp,Microbiome,12.56,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,27,2,25,59,2476,DESO2476,Knapp,NA,1.52,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,27,2,25,59,2710,DESO2710,Kauffman,NA,0,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,NA,F,healthy,in_lake,26,2,24,59,1535,DESO1535,Kauffman,NA,0,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.21019E+11,NA,M,healthy,inlet,26,2,24,59.1,1411,DESO1411,Knapp,NA,0,Adult,NA
54963,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,27,2,25,59.2,1691,DESO1691,Knapp,NA,74.8,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,F,healthy,in_lake,31,2,29,59.4,1625,DESO1625,Knapp,NA,17.76,Adult,NA
14305,22,8,2012,8/22/12,Knapp,NA,NA,M,healthy,in_lake,28,2.5,25.5,59.5,15419,NA,Knapp,J liv plate collected,100.8,Adult,NA
