id,PAT_PTT,spot_tt,Date,B_50,B100,B150,B200,B_200,lon,lat,SST,DO_depth
M3_04,41774,52133,2004-12-30,0.7,0.1255,0.169,0.0055,0,-121.4591977,17.32976491,24.2,126
M3_04,41774,52133,2005-01-02,0.695695696,0.254254254,0.039039039,0.011011011,0,-120.9622875,16.04772613,24.8,80
M3_04,41774,52133,2005-01-03,0.9125,0.043,0.036,0.0085,0,-120.6959525,15.55790512,24.8,79
M3_04,41774,52133,2005-01-05,0.927072927,0.021978022,0.044955045,0.005994006,0,-120.3162613,14.60282713,25.8,80
M3_04,41774,52133,2005-01-06,0.954954955,0.012012012,0.021021021,0.012012012,0,-120.0837636,14.59395347,26.2,80
M3_04,41774,52133,2005-01-07,0.924,0.059,0.017,0,0,-120.0249449,14.22194231,26.6,80
M3_04,41774,52133,2005-01-08,0.824,0.156,0.011,0.003,0.006,-120.1786941,13.77208029,26.8,80.5
M3_04,41774,52133,2005-01-10,0.891054473,0.099950025,0.004497751,0.00149925,0.002998501,-121.2843361,13.73882271,26.8,83.5
M3_04,41774,52133,2005-01-12,0.8365,0.074,0.081,0.0055,0.003,-122.0416778,14.42916098,26.2,86.5
M3_04,41774,52133,2005-01-13,0.882382382,0.056056056,0.05005005,0.003503504,0.008008008,-122.0148941,14.77969694,25.8,86.5
M3_04,41774,52133,2005-01-18,0.761238761,0.103896104,0.108891109,0.005994006,0.01998002,-121.7325614,14.89144031,24.8,83.5
M3_04,41774,52133,2005-01-19,0.831,0.064,0.086,0.008,0.011,-121.3928689,15.12275439,25.2,83
M3_04,41774,52133,2005-01-20,0.852,0.07,0.0625,0.0085,0.007,-120.9303418,15.24679178,25,79
M3_04,41774,52133,2005-01-21,0.958958959,0.022022022,0.019019019,0,0,-120.4705439,15.46313146,25.8,79
M3_04,41774,52133,2005-01-25,0.63036963,0.122877123,0.201798202,0.005994006,0.038961039,-119.7340048,16.96234868,25.2,77.5
M3_04,41774,52133,2005-01-26,0.664335664,0.035964036,0.245754246,0.041958042,0.011988012,-119.5214882,17.24846683,23.8,83.5
M3_04,41774,52133,2005-01-29,0.687,0.204,0.109,0,0,-118.378855,18.43691602,23.4,105
M2_04,41775,52118,2004-06-23,1,0,0,0,0,-119.0165162,33.91708681,19.2,97
M2_04,41775,52118,2004-06-24,1,0,0,0,0,-118.7538593,33.83177973,18.4,73
M2_04,41775,52118,2004-06-25,0.99850075,0.00149925,0,0,0,-118.5292015,33.75064712,19,73
M2_04,41775,52118,2004-06-26,1,0,0,0,0,-118.2706116,33.64391097,20,73
M2_04,41775,52118,2004-06-27,1,0,0,0,0,-118.0994486,33.59572928,20,73
M2_04,41775,52118,2004-06-29,1,0,0,0,0,-118.0025699,33.64654617,20.2,73
M2_04,41775,52118,2004-07-01,0.99849925,0.00150075,0,0,0,-118.0010019,33.56529802,20.4,78.5
M2_04,41775,52118,2004-07-02,0.997,0.003,0,0,0,-118.0216275,33.50549494,20.8,78.5
M2_04,41775,52118,2004-07-04,0.9995,5e-04,0,0,0,-118.0862767,33.45643994,21.6,78.5
M2_04,41775,52118,2004-07-05,1,0,0,0,0,-118.2090918,33.46356626,21.4,78.5
M2_04,41775,52118,2004-07-06,1,0,0,0,0,-118.3549681,33.53177153,21,78.5
M2_04,41775,52118,2004-07-07,0.989,0.011,0,0,0,-118.2898927,33.43002273,20.8,78.5
M2_04,41775,52118,2004-07-09,0.777611194,0.138430785,0.062968516,0.008495752,0.012493753,-117.5805894,32.92253102,20,100
M2_04,41775,52118,2004-07-10,0.94005994,0.034965035,0.013986014,0.010989011,0,-117.9076333,32.30654616,19.8,100
M2_04,41775,52118,2004-07-11,0.938530735,0.020989505,0.006996502,0.033483258,0,-118.1795639,32.04006652,19.6,115
M2_04,41775,52118,2004-07-12,0.966033966,0.013986014,0.016983017,0.002997003,0,-118.5660386,31.5153222,19,146.5
M2_04,41775,52118,2004-07-13,0.975012494,0.020489755,0.004497751,0,0,-118.9538951,31.12633674,18,146.5
M2_04,41775,52118,2004-07-14,0.9895,0.0065,0,0.004,0,-119.1707856,30.83727214,18,184
M2_04,41775,52118,2004-07-15,0.9605,0.0075,0.007,0.0125,0.0125,-119.0218372,30.46119568,18,184
M2_04,41775,52118,2004-07-16,0.972,0.0195,0.0055,0.003,0,-118.6692124,30.64581048,19.6,169.5
M2_04,41775,52118,2004-07-17,0.901,0.089,0.0045,0.0055,0,-118.357402,31.19620048,19.6,146.5
M2_04,41775,52118,2004-07-18,0.751375688,0.177588794,0.048524262,0.014007004,0.008504252,-118.6809278,31.33153279,19,146.5
M2_04,41775,52118,2004-07-19,0.928035982,0.043978011,0.027986007,0,0,-119.1000593,31.51636186,18.6,162.5
M2_04,41775,52118,2004-07-20,0.9425,0.0475,0.007,0.003,0,-119.5977845,31.4663932,18.4,162.5
M2_04,41775,52118,2004-07-21,0.973,0.025,0.002,0,0,-120.0279071,31.52331934,17.6,180
M2_04,41775,52118,2004-07-22,0.9605,0.0355,0.002,0.002,0,-119.9833405,31.95959532,17.8,162.5
M2_04,41775,52118,2004-07-23,0.986,0.01,0.004,0,0,-120.2382819,32.16365615,17.6,153.5
M2_04,41775,52118,2004-07-24,0.981990995,0.007003502,0.00150075,0.005502751,0.004002001,-120.5310346,32.18696378,17.8,153.5
F3_04A,52227,52218,2004-10-12,0.517,0.483,0,0,0,-116.0349035,24.28219769,23.4,133.5
F3_04A,52227,52218,2004-10-15,0.82925,0.17075,0,0,0,-116.220387,25.19941259,22.6,131.5
F3_04A,52227,52218,2004-10-17,0.993002333,0.006997667,0,0,0,-115.9935408,25.70620627,22,118
F3_04A,52227,52218,2004-10-19,0.931068931,0.041958042,0.026973027,0,0,-115.9852083,26.18578097,22.6,114.5
F3_04A,52227,52218,2004-10-22,0.507492507,0.175824176,0.212787213,0.095904096,0.007992008,-117.1381557,26.22713187,21.6,146.5
F3_04A,52227,52218,2004-10-25,0.329,0.054,0.167,0.329,0.121,-117.3423364,25.12115916,21.4,145.5
F3_04A,52227,52218,2004-11-05,0.827,0.173,0,0,0,-112.281255,22.92773194,24.2,93.5
F3_04A,52227,52218,2004-11-21,0.958041958,0.041958042,0,0,0,-114.0871788,26.84883624,21.8,86.5
F3_04A,52227,52218,2004-11-29,0.958958959,0.041041041,0,0,0,-115.4731958,27.2161812,18.4,97.5
F3_04A,52227,52218,2004-12-03,0.975,0.025,0,0,0,-115.4291448,26.15270507,19.8,124
F3_04A,52227,52218,2004-12-05,0.8415,0.1585,0,0,0,-115.0978439,25.61335409,19.8,127.5
F3_04A,52227,52218,2004-12-06,0.958,0.042,0,0,0,-114.8995469,25.3326089,19.6,112
F3_04A,52227,52218,2004-12-09,0.9105,0.0895,0,0,0,-114.1883133,24.554287,20.6,116
F3_04A,52227,52218,2004-12-14,0.883,0.117,0,0,0,-112.5730113,23.57180633,22.2,95
F3_04A,52227,52218,2004-12-15,0.483527454,0.423294509,0.044592346,0.038935108,0.009650582,-112.2465762,23.44041869,24.2,95
F3_04A,52227,52218,2004-12-18,0.451774113,0.309595202,0.132433783,0.056221889,0.049975012,-111.3469677,23.26075851,23.6,87.5
F3_04A,52227,52218,2004-12-21,0.676485272,0.079380929,0.095856216,0.077383924,0.07089366,-110.5114327,23.30610811,22.6,79
F3_04A,52227,52218,2004-12-23,0.879,0.121,0,0,0,-110.4091289,23.58785042,23.2,79
F3_04A,52227,52218,2004-12-24,0.912,0.088,0,0,0,-110.2725389,23.5015618,23.2,79
F3_04A,52227,52218,2004-12-25,0.593703148,0.406296852,0,0,0,-110.432623,23.61377903,22.6,79
F3_04A,52227,52218,2004-12-29,0.783,0.217,0,0,0,-110.4136161,23.59222654,23.6,79
F3_04A,52227,52218,2005-01-01,0.626457847,0.373542153,0,0,0,-110.3961506,23.53004332,23.4,62.5
F3_04A,52227,52218,2005-01-02,0.68165917,0.31834083,0,0,0,-110.3510803,23.48517957,23.8,62.5
F3_04A,52227,52218,2005-01-03,0.924924925,0.075075075,0,0,0,-110.4421103,23.60121282,23,62.5
F3_04A,52227,52218,2005-01-11,0.74975025,0.25024975,0,0,0,-110.4415263,23.56734114,23,62.5
F3_04A,52227,52218,2005-01-15,0.873417722,0.126582278,0,0,0,-110.4956148,23.51860591,23.2,62.5
F3_04A,52227,52218,2005-01-17,0.985004998,0.012329224,0.002665778,0,0,-110.6054749,23.20073045,22,62.5
F3_04A,52227,52218,2005-01-22,0.245622811,0.714857429,0.035517759,0.004002001,0,-110.3697018,22.18064159,23.2,63.5
F3_04A,52227,52218,2005-01-27,0.996,0.004,0,0,0,-109.7763222,22.9906935,23.4,60.5
F3_04A,52227,52218,2005-01-29,0.26875,0.72925,0.002,0,0,-109.72707,22.98310521,22.4,60.5
F3_04A,52227,52218,2005-01-30,0.217282717,0.703796204,0.053946054,0.022977023,0.001998002,-109.8497582,22.70698451,23,60.5
F3_04A,52227,52218,2005-02-08,1,0,0,0,0,-110.1579313,23.15648141,21.4,78.5
F3_04A,52227,52218,2005-02-09,1,0,0,0,0,-110.1810677,23.14464814,21.4,78.5
F3_04A,52227,52218,2005-02-10,1,0,0,0,0,-110.1478386,23.09972363,21.6,78.5
F4_04,52878,52125,2004-11-19,0.986,0.014,0,0,0,-121.6382776,33.66414191,16.65,152
F4_04,52878,52125,2004-11-20,0.970264868,0.024987506,0.002748626,0.001999,0,-121.6724263,33.12894541,16.5,152
F4_04,52878,52125,2004-11-21,0.993251687,0.006748313,0,0,0,-121.5623313,32.64718846,16.65,176.5
F4_04,52878,52125,2004-11-22,0.964017991,0.035982009,0,0,0,-121.3498783,32.17158654,17.4,176.5
F4_04,52878,52125,2004-11-23,0.992002,0.007998,0,0,0,-121.0725526,31.63998567,17.4,196.5
F4_04,52878,52125,2004-11-24,0.998749687,0.001250313,0,0,0,-120.6698944,31.27169847,17.4,185
F4_04,52878,52125,2004-11-25,0.989997499,0.010002501,0,0,0,-120.1363046,30.95218125,17.55,200.5
F4_04,52878,52125,2004-11-26,0.816795801,0.183204199,0,0,0,-119.4449816,30.54188444,17.7,190
F4_04,52878,52125,2004-11-27,0.943042718,0.056957282,0,0,0,-118.7733562,30.16496307,18.6,177.5
F4_04,52878,52125,2004-11-28,0.99475,0.00525,0,0,0,-118.2828685,29.88444898,18.9,180.5
F4_04,52878,52125,2004-11-29,0.9915,0.0085,0,0,0,-117.854337,29.58185927,19.05,162.5
F4_04,52878,52125,2004-11-30,0.997501249,0.002498751,0,0,0,-117.3815316,29.1216436,18.3,162.5
F4_04,52878,52125,2004-12-01,0.992253873,0.007746127,0,0,0,-117.0055555,28.58788804,18.45,167.5
F4_04,52878,52125,2004-12-02,0.996500875,0.003499125,0,0,0,-116.6473575,28.46551389,18.45,148
F4_04,52878,52125,2004-12-03,0.98375,0.01625,0,0,0,-116.3157562,28.32859273,18.75,148
F4_04,52878,52125,2004-12-04,0.972,0.028,0,0,0,-115.9382412,28.05206493,18.6,122
F4_04,52878,52125,2004-12-05,0.833583208,0.157421289,0.008995502,0,0,-115.3794687,27.67432332,18.6,121.5
F4_04,52878,52125,2005-01-02,0.945277361,0.054722639,0,0,0,-113.7155084,26.74411183,20.4,50
F4_04,52878,52125,2005-01-03,0.721708718,0.278291282,0,0,0,-113.4608534,26.45950945,20.4,50
F4_04,52878,52125,2005-01-04,0.77175,0.22825,0,0,0,-113.3469621,26.35984562,20.4,50
F4_04,52878,52125,2005-01-05,0.890195098,0.109804902,0,0,0,-113.410731,26.44195473,20.25,50
F4_04,52878,52125,2005-01-06,0.7425,0.2575,0,0,0,-113.4591936,26.48387651,20.25,50
F4_04,52878,52125,2005-01-07,0.81525,0.18475,0,0,0,-113.5174342,26.55218935,20.1,50
F4_04,52878,52125,2005-01-08,0.628435782,0.371564218,0,0,0,-113.49371,26.51527634,20.1,50
F4_04,52878,52125,2005-01-09,0.831207802,0.168792198,0,0,0,-113.4880049,26.52123248,20.1,50
F4_04,52878,52125,2005-01-10,0.90675,0.09325,0,0,0,-113.4738179,26.51876311,20.4,50
F4_04,52878,52125,2005-01-11,0.668417104,0.331582896,0,0,0,-113.4848128,26.53468263,20.25,50
F4_04,52878,52125,2005-01-12,0.766825119,0.233174881,0,0,0,-113.4297589,26.46141671,19.95,50
F4_04,52878,52125,2005-01-13,0.950274863,0.049725137,0,0,0,-113.3567098,26.34032848,19.95,50
F4_04,52878,52125,2005-01-14,0.90075,0.09925,0,0,0,-113.5415223,26.35226008,19.65,50
F4_04,52878,52125,2005-01-15,0.572463768,0.427536232,0,0,0,-113.5048206,26.39341301,19.65,50
F4_04,52878,52125,2005-01-16,0.57975,0.42025,0,0,0,-113.5216444,26.44354317,19.8,50
F4_04,52878,52125,2005-01-17,0.68275,0.31725,0,0,0,-113.5000948,26.46388495,19.65,50
F4_04,52878,52125,2005-01-18,0.67975,0.32025,0,0,0,-113.5499205,26.69454532,19.95,50
F4_04,52878,52125,2005-01-19,0.917770557,0.075231192,0.00699825,0,0,-113.8405417,26.74665176,19.95,50
F4_04,52878,52125,2005-01-20,0.957728864,0.035267634,0.007003502,0,0,-114.0178171,26.68362172,19.95,112.5
F4_04,52878,52125,2005-01-21,0.731682921,0.268067017,0.000250063,0,0,-113.8256169,26.6635932,19.8,50
F4_04,52878,52125,2005-01-22,0.969265367,0.030734633,0,0,0,-113.8710345,26.72137289,19.8,50
F4_04,52878,52125,2005-01-23,0.893579815,0.104921309,0.001498876,0,0,-113.8844225,26.51346204,20.85,50
F4_04,52878,52125,2005-01-24,0.896275931,0.103724069,0,0,0,-113.8842412,26.3039642,20.7,50
F4_04,52878,52125,2005-01-25,0.945763559,0.039740065,0.010997251,0.002499375,0.00099975,-113.7630246,26.36345231,19.95,50
F4_04,52878,52125,2005-01-26,0.664667666,0.229385307,0.105947026,0,0,-113.7342843,26.34977859,19.65,50
F4_04,52878,52125,2005-01-27,0.83875,0.09475,0.0665,0,0,-113.7403066,26.48832883,19.8,50
F4_04,52878,52125,2005-01-28,0.951512122,0.042489378,0.0059985,0,0,-113.8821637,25.97498296,19.65,97
F4_04,52878,52125,2005-01-29,0.982995749,0.017004251,0,0,0,-113.7436632,25.98447309,19.35,97
F4_04,52878,52125,2005-01-30,0.947776112,0.036981509,0.012243878,0.00149925,0.00149925,-113.6133789,25.74975774,19.2,97
F4_04,52878,52125,2005-01-31,0.845327336,0.107196402,0.046476762,0.0009995,0,-113.2700943,25.37881313,19.8,97
F4_04,52878,52125,2005-02-01,0.897301349,0.026986507,0.065967016,0.006996502,0.002748626,-113.0328526,25.23732055,20.25,98
F4_04,52878,52125,2005-02-02,0.894276431,0.04723819,0.053736566,0.004748813,0,-112.9713524,25.09501024,21.15,83
F4_04,52878,52125,2005-02-03,0.9940015,0.0059985,0,0,0,-112.7710444,24.67205489,21.6,90
F4_04,52878,52125,2005-02-04,0.92125,0.057,0.0215,0.00025,0,-113.0693355,24.64641251,21.45,102.5
F4_04,52878,52125,2005-02-05,0.925712856,0.048024012,0.024262131,0.002001001,0,-112.7670152,24.39512802,21.3,90
F4_04,52878,52125,2005-02-06,0.992753623,0.007246377,0,0,0,-112.487256,24.06546139,22.95,90
F4_04,52878,52125,2005-02-07,0.87325,0.1215,0.00325,0.002,0,-112.2185061,23.85515477,22.35,96
M4_05,54570,52126,2005-07-20,0.994,0.006,0,0,0,-116.6950416,29.51404358,18,162
M4_05,54570,52126,2005-07-27,0.937531234,0.062468766,0,0,0,-116.4804434,28.45888294,21.8,150.5
M4_05,54570,52126,2005-07-30,0.958,0.042,0,0,0,-116.5217434,27.72786458,21.6,150
M4_05,54570,52126,2005-08-04,0.913086913,0.078921079,0.003996004,0.003996004,0,-116.6830463,28.07365275,22,143.5
M4_05,54570,52126,2005-08-05,0.948,0.031,0.004,0.0065,0.0105,-116.5365238,28.835389,21.8,143.5
M4_05,54570,52126,2005-08-06,0.853,0.147,0,0,0,-116.4632782,29.63379374,21.6,148
M4_05,54570,52126,2005-08-12,0.991504248,0.008495752,0,0,0,-117.3415135,32.4663767,21.6,107
M4_05,54570,52126,2005-08-13,0.9415,0.0585,0,0,0,-117.6892543,32.9968873,22.2,107
M4_05,54570,52126,2005-08-18,0.979,0.0195,0.0015,0,0,-119.4642736,32.35102714,20.2,138
M4_05,54570,52126,2005-08-19,1,0,0,0,0,-119.7915095,32.09701995,21,138
M4_05,54570,52126,2005-08-21,0.45954046,0.537462537,0.002997003,0,0,-120.1763949,33.08234291,19.2,124.5
M4_05,54570,52126,2005-08-25,0.823176823,0.167832168,0.005994006,0.002997003,0,-121.8093262,34.62311823,17.2,132
M4_05,54570,52126,2005-08-29,0.938938939,0.061061061,0,0,0,-121.7626029,35.32949697,17.4,113.5
M4_05,54570,52126,2005-08-30,1,0,0,0,0,-121.3648028,35.02474799,16,113.5
M4_05,54570,52126,2005-09-01,0.991991992,0.008008008,0,0,0,-121.7606355,34.9048376,17.8,117.5
M4_05,54570,52126,2005-09-03,0.921921922,0.033033033,0.033033033,0.012012012,0,-122.2056719,34.89376597,17.4,138
M4_05,54570,52126,2005-09-09,0.957,0.039,0.002,0.002,0,-121.3033627,34.25703933,17.4,117.5
M4_05,54570,52126,2005-09-14,0.987012987,0.012987013,0,0,0,-121.6552818,34.35134989,17.2,117.5
M4_05,54570,52126,2005-09-16,0.95,0.046,0.004,0,0,-121.2785737,34.20393534,17,117.5
M4_05,54570,52126,2005-09-18,0.985985986,0.006006006,0.002002002,0.002002002,0.004004004,-121.3163905,33.73696867,15.8,149
M4_05,54570,52126,2005-09-20,0.821,0.163,0.008,0.004,0.004,-120.0198561,33.33748012,17.6,129.5
M4_05,54570,52126,2005-09-24,0.56,0.307,0.119,0.014,0,-118.9214242,32.50192195,17.2,134
M4_05,54570,52126,2005-09-26,0.917,0.079,0.004,0,0,-117.5106564,32.28216043,19,125
M4_05,54570,52126,2005-10-08,0.958041958,0.024975025,0.016983017,0,0,-121.0979317,33.48448154,16,156.5
M4_05,54570,52126,2005-10-10,0.983,0.017,0,0,0,-121.1162619,33.4500403,14.2,156.5
M4_05,54570,52126,2005-10-13,0.972986493,0.008504252,0.004002001,0.004002001,0.010505253,-121.2846808,33.3804637,16,156.5
M4_05,54570,52126,2005-10-19,1,0,0,0,0,-121.1227131,33.49609476,15.6,156.5
M4_05,54570,52126,2005-10-24,0.987,0.013,0,0,0,-120.9923623,33.60784905,15.6,135
M4_05,54570,52126,2005-11-06,0.983,0.008,0.006,0.003,0,-120.763846,32.77435123,15.4,162.5
M4_05,54570,52126,2005-11-15,0.955,0.031,0.003,0.008,0.003,-120.0485374,33.33224421,15.8,131
M4_05,54570,52126,2005-11-18,0.97997998,0.008008008,0.004004004,0.008008008,0,-120.543085,33.2964281,15.2,131
M4_05,54570,52126,2005-11-22,1,0,0,0,0,-118.8707196,32.61496356,17.8,144
M4_05,54570,52126,2005-11-24,0.983,0.017,0,0,0,-118.4664698,32.18389487,17,144
M4_05,54570,52126,2005-11-29,1,0,0,0,0,-117.5323945,32.16589486,17,138.5
M4_05,54570,52126,2005-11-30,0.991991992,0.004004004,0.004004004,0,0,-117.8913256,32.05520755,17,138.5
M4_05,54570,52126,2005-12-02,0.998,0.002,0,0,0,-118.476301,31.70393295,16,174.5
M4_05,54570,52126,2005-12-06,0.974512744,0.016991504,0.006496752,0.001999,0,-118.0831744,31.73449189,16.4,174.5
M4_05,54570,52126,2005-12-09,0.967,0.033,0,0,0,-117.9480824,31.82795858,16,172
M4_05,54570,52126,2005-12-15,0.932067932,0.055944056,0.005994006,0.005994006,0,-118.2478638,31.82452893,16.6,174.5
M4_05,54570,52126,2005-12-19,1,0,0,0,0,-117.1654765,32.11799662,16,155
M4_05,54570,52126,2005-12-24,0.843843844,0.156156156,0,0,0,-116.2459028,30.2530588,16.4,157.5
M4_05,54570,52126,2005-12-25,0.978,0.022,0,0,0,-116.2353302,29.57532217,16.2,160
M4_05,54570,52126,2005-12-28,1,0,0,0,0,-116.4955219,29.99984415,16.2,160
M4_05,54570,52126,2005-12-30,1,0,0,0,0,-116.5095773,29.98658926,16,160
M4_05,54570,52126,2006-01-01,0.986,0.014,0,0,0,-116.5236669,29.75688654,16.2,170
M4_05,54570,52126,2006-01-02,1,0,0,0,0,-116.9814694,29.92452124,16,170
M4_05,54570,52126,2006-01-03,0.98001998,0.016983017,0.002997003,0,0,-117.1460992,29.90420338,16.8,177.5
M4_05,54570,52126,2006-01-04,0.983,0.014,0.003,0,0,-116.6982794,29.66004322,15.8,170
M4_05,54570,52126,2006-01-05,0.936,0.047,0.011,0.006,0,-116.4741614,30.35278087,15.8,162
M2_05,54574,54591,2005-07-28,0.970970971,0.029029029,0,0,0,-119.0065948,32.23566928,18.4,132.5
M2_05,54574,54591,2005-07-29,0.941941942,0.058058058,0,0,0,-119.3147269,32.20595688,18,132.5
M2_05,54574,54591,2005-07-31,0.764,0.2275,0.0085,0,0,-119.9734835,32.06255482,17.6,132.5
M2_05,54574,54591,2005-08-02,0.847,0.15,0.003,0,0,-120.1910692,31.85725918,18.2,189.5
M2_05,54574,54591,2005-08-03,0.836,0.164,0,0,0,-120.4996948,32.42597082,18.4,158.5
M2_05,54574,54591,2005-08-04,0.933,0.067,0,0,0,-120.2561318,33.05801305,18.4,124.5
M2_05,54574,54591,2005-08-05,0.875,0.067,0.033,0.025,0,-120.0239921,33.14111881,17.4,124.5
M2_05,54574,54591,2005-08-06,0.928,0.069,0.003,0,0,-119.9387363,33.15222521,17.4,105
M2_05,54574,54591,2005-08-09,0.794897449,0.185592796,0.019509755,0,0,-119.9322283,32.96197635,17.6,138
M2_05,54574,54591,2005-08-11,1,0,0,0,0,-119.5917597,33.93420542,19,105
M2_05,54574,54591,2005-08-12,0.92003998,0.033983008,0.037481259,0.008495752,0,-120.0797674,33.93290881,18.4,124.5
M2_05,54574,54591,2005-08-15,0.969030969,0.030969031,0,0,0,-121.4156775,34.38438511,18,132
M2_05,54574,54591,2005-08-16,0.988988989,0.011011011,0,0,0,-121.4609806,34.44063868,17.8,132
M2_05,54574,54591,2005-08-18,0.813,0.148,0.039,0,0,-121.4173472,34.93977648,17.2,132
M2_05,54574,54591,2005-08-19,1,0,0,0,0,-121.3365253,35.43893133,17,113.5
M2_05,54574,54591,2005-08-20,0.994005994,0.005994006,0,0,0,-121.3833693,35.55737912,16.8,113.5
M2_05,54574,54591,2005-08-21,1,0,0,0,0,-121.7035191,35.31326441,15.8,113.5
M2_05,54574,54591,2005-08-22,0.997,0.003,0,0,0,-121.6245847,35.40888952,15.6,113.5
M2_05,54574,54591,2005-08-23,0.940529735,0.042978511,0.016491754,0,0,-121.5536956,35.74780436,14.6,113.5
M2_05,54574,54591,2005-08-24,1,0,0,0,0,-121.2675323,35.20361969,16.4,113.5
M2_05,54574,54591,2005-08-27,1,0,0,0,0,-121.5919219,34.64086717,17.4,132
M2_05,54574,54591,2005-08-28,0.986,0.011,0.003,0,0,-122.0656362,34.5598677,17.4,157.5
M2_05,54574,54591,2005-08-30,0.863,0.084,0.05,0.003,0,-122.0863184,33.86998136,17.4,177.5
M2_05,54574,54591,2005-08-31,0.827,0.134,0.039,0,0,-121.754229,33.79379404,17.2,153.5
M2_05,54574,54591,2005-09-01,0.961038961,0.035964036,0.002997003,0,0,-121.3522853,34.21615716,18.2,117.5
M2_05,54574,54591,2005-09-02,0.978,0.011,0.011,0,0,-121.0121609,34.60636391,16.8,117.5
M2_05,54574,54591,2005-09-06,0.663,0.028,0.036,0.251,0.022,-119.8756433,33.74438378,18.8,115.5
M2_05,54574,54591,2005-09-07,0.996003996,0.003996004,0,0,0,-119.6339091,33.51465618,19.8,115.5
M2_05,54574,54591,2005-09-08,0.717282717,0.052947053,0.063936064,0.052947053,0.112887113,-119.0787022,33.61688309,20,115.5
M2_05,54574,54591,2005-09-10,0.761,0.202,0.014,0.006,0.017,-118.4578463,33.31436943,19.6,105
M2_05,54574,54591,2005-09-11,0.654,0.11,0.115,0.083,0.038,-118.2104305,33.23646787,21.6,105
M2_05,54574,54591,2005-09-16,0.975024975,0.020979021,0.003996004,0,0,-118.1007953,33.29533139,20.6,105
M2_05,54574,54591,2005-09-20,0.997,0.003,0,0,0,-117.4178073,32.15157025,20.4,125
M2_05,54574,54591,2005-09-22,0.997,0.003,0,0,0,-117.1469896,31.50193769,20,146.5
M2_05,54574,54591,2005-09-23,0.968015992,0.031984008,0,0,0,-117.1241167,31.66116549,19.8,146.5
M2_05,54574,54591,2005-09-25,0.992,0.008,0,0,0,-117.0892398,32.03486405,18.2,125
M2_05,54574,54591,2005-09-26,0.988,0.004,0.004,0.004,0,-117.4183996,32.3327204,18,125
M2_05,54574,54591,2005-09-27,1,0,0,0,0,-117.674056,32.52685877,19.8,125
M2_05,54574,54591,2005-09-29,0.991991992,0.008008008,0,0,0,-118.191869,33.44044739,22.6,105
M2_05,54574,54591,2005-09-30,0.838,0.1555,0.0065,0,0,-118.6987401,33.74546933,20.8,105
M2_05,54574,54591,2005-10-01,0.98,0.014,0.003,0.003,0,-119.2138153,33.61705319,20.6,121.5
M2_05,54574,54591,2005-10-02,0.613613614,0.094094094,0.061061061,0.201201201,0.03003003,-119.1342841,33.61241667,19.8,121.5
M2_05,54574,54591,2005-10-03,0.773,0.0605,0.0715,0.0935,0.0015,-119.02591,33.58553873,19.8,121.5
M2_05,54574,54591,2005-10-04,0.541,0.064,0.103,0.273,0.019,-119.0730836,33.62873528,18.8,121.5
M2_05,54574,54591,2005-10-06,0.523,0.078,0.075,0.313,0.011,-119.0825242,33.59737451,19.8,121.5
M2_05,54574,54591,2005-10-07,0.772772773,0.033533534,0.039039039,0.135635636,0.019019019,-119.1419746,33.59923272,19.2,121.5
M2_05,54574,54591,2005-10-08,0.721721722,0.128128128,0.097097097,0.05005005,0.003003003,-119.3129483,33.76719227,19.2,121.5
M2_05,54574,54591,2005-10-10,0.966,0.022,0.003,0.003,0.006,-120.1498457,33.25132727,17.6,135
M2_05,54574,54591,2005-10-11,0.975,0.023,0.002,0,0,-120.2891328,33.10619997,15.6,135
M2_05,54574,54591,2005-10-13,0.994997499,0.005002501,0,0,0,-119.8326777,33.09372283,16,121.5
M2_05,54574,54591,2005-10-14,0.996,0.004,0,0,0,-119.6311075,32.92419879,16.2,147
M2_05,54574,54591,2005-10-15,0.96051974,0.020989505,0.006996502,0.009995002,0.00149925,-119.9458299,32.64890346,16,147
M2_05,54574,54591,2005-10-18,0.9985,0.0015,0,0,0,-119.7810317,32.2079024,19.4,147
M2_05,54574,54591,2005-10-19,1,0,0,0,0,-119.9987869,32.26301161,17.4,147
M2_05,54574,54591,2005-10-20,0.995995996,0.004004004,0,0,0,-120.2548562,31.92103768,17.4,183.5
M2_05,54574,54591,2005-10-21,0.9895,0.0105,0,0,0,-120.4070924,31.52057257,17.2,183.5
M2_05,54574,54591,2005-10-22,0.930104843,0.061907139,0.007988018,0,0,-120.5571914,31.19131124,18.4,183.5
M2_05,54574,54591,2005-10-23,0.922,0.078,0,0,0,-120.0877382,30.97717106,18.6,202
M2_05,54574,54591,2005-10-25,1,0,0,0,0,-118.7458622,30.83066237,19,174
M2_05,54574,54591,2005-10-26,0.941058941,0.037962038,0.020979021,0,0,-118.0311853,30.82956314,18.6,174
M2_05,54574,54591,2005-10-27,0.997,0.003,0,0,0,-117.4500346,30.87051018,17.6,164.5
M2_05,54574,54591,2005-10-29,0.9965,0.0035,0,0,0,-116.4500403,30.65414083,18,155
M2_05,54574,54591,2005-10-31,0.996,0.004,0,0,0,-116.2711835,29.97776004,17.8,162.5
M2_05,54574,54591,2005-11-05,0.975024975,0.024975025,0,0,0,-114.7138942,28.99029635,19,80
M2_05,54574,54591,2005-11-06,0.9915,0.0085,0,0,0,-114.5150963,28.86644007,19.6,80
M5_05,54575,54597,2005-08-01,1,0,0,0,0,-117.505987,32.83576495,23.2,107
